,orderdate,stockdate,order_number,product_id,customer_key,territorykey,orderlineitem,orderquantity
16516,2022-04-18,2022-01-03,SO68487,536,12074,6,1,3
16517,2022-04-18,2022-01-15,SO68487,528,12074,6,2,2
16518,2022-04-18,2022-03-26,SO68487,215,12074,6,3,1
16519,2022-04-18,2022-02-25,SO68496,223,12074,6,2,2
16520,2022-04-18,2022-03-15,SO68496,477,12074,6,1,2
16521,2022-04-18,2021-12-25,SO68530,215,21483,1,2,1
16522,2022-04-18,2022-03-03,SO68530,229,21483,1,3,1
16523,2022-04-18,2022-02-02,SO68530,383,21483,1,1,1
16524,2022-04-18,2022-02-15,SO68489,480,19750,6,3,2
16525,2022-04-18,2022-02-28,SO68489,528,19750,6,1,2
16526,2022-04-18,2022-03-05,SO68489,536,19750,6,2,1
16527,2022-04-18,2022-02-08,SO68523,358,15601,9,1,1
16528,2022-04-18,2021-12-29,SO68523,473,15601,9,3,1
16529,2022-04-18,2022-02-19,SO68523,485,15601,9,2,1
16530,2022-04-18,2022-03-27,SO68537,480,22467,10,4,2
16531,2022-04-18,2022-01-12,SO68537,529,22467,10,3,2
16532,2022-04-18,2021-12-29,SO68537,539,22467,10,2,1
16533,2022-04-18,2022-03-01,SO68537,582,22467,10,1,1
16534,2022-04-18,2022-03-11,SO68508,479,20642,1,2,2
16535,2022-04-18,2022-03-23,SO68508,371,20642,1,1,1
16536,2022-04-18,2021-12-20,SO68528,477,20074,4,2,2
16537,2022-04-18,2022-01-06,SO68528,215,20074,4,4,1
16538,2022-04-18,2022-03-03,SO68528,479,20074,4,3,1
16539,2022-04-18,2022-01-26,SO68528,605,20074,4,1,1
16540,2022-04-18,2022-03-11,SO68511,485,16756,1,2,2
16541,2022-04-18,2022-03-11,SO68511,352,16756,1,1,1
16542,2022-04-18,2021-12-21,SO68511,491,16756,1,3,1
16543,2022-04-18,2022-01-20,SO68474,466,18728,9,2,2
16544,2022-04-18,2022-01-27,SO68474,485,18728,9,1,2
16545,2022-04-18,2022-02-24,SO68480,528,14789,8,2,3
16546,2022-04-18,2022-01-28,SO68480,536,14789,8,3,1
16547,2022-04-18,2022-03-29,SO68480,589,14789,8,1,1
16548,2022-04-18,2022-03-11,SO68510,477,16872,4,3,2
16549,2022-04-18,2022-02-02,SO68510,478,16872,4,4,2
16550,2022-04-18,2021-12-27,SO68510,480,16872,4,5,2
16551,2022-04-18,2022-02-06,SO68510,485,16872,4,2,2
16552,2022-04-18,2022-02-24,SO68510,352,16872,4,1,1
16553,2022-04-18,2022-03-17,SO68502,490,26879,8,2,1
16554,2022-04-18,2022-03-13,SO68502,538,26879,8,1,1
16555,2022-04-18,2022-01-07,SO68499,485,13356,1,1,2
16556,2022-04-18,2022-01-12,SO68499,482,13356,1,2,1
16557,2022-04-18,2022-01-27,SO68494,477,17466,1,2,2
16558,2022-04-18,2022-03-01,SO68494,473,17466,1,1,1
16559,2022-04-18,2022-02-11,SO68506,537,14641,6,1,1
16560,2022-04-18,2022-03-15,SO68481,477,14146,10,2,3
16561,2022-04-18,2022-01-05,SO68481,478,14146,10,3,2
16562,2022-04-18,2022-02-22,SO68481,214,14146,10,4,1
16563,2022-04-18,2022-01-29,SO68481,360,14146,10,1,1
16564,2022-04-18,2022-01-31,SO68504,538,24874,7,1,2
16565,2022-04-18,2022-01-05,SO68509,480,16868,4,2,2
16566,2022-04-18,2022-02-18,SO68509,352,16868,4,1,1
16567,2022-04-19,2022-03-19,SO68621,530,12300,7,2,2
16568,2022-04-19,2021-12-21,SO68621,541,12300,7,3,2
16569,2022-04-19,2022-03-02,SO68621,220,12300,7,4,1
16570,2022-04-19,2021-12-25,SO68621,574,12300,7,1,1
16571,2022-04-19,2021-12-31,SO68540,223,12047,4,1,1
16572,2022-04-19,2022-03-08,SO68611,477,24795,1,2,2
16573,2022-04-19,2021-12-23,SO68611,479,24795,1,3,2
16574,2022-04-19,2022-02-17,SO68611,487,24795,1,4,1
16575,2022-04-19,2022-03-06,SO68611,488,24795,1,5,1
16576,2022-04-19,2022-01-09,SO68611,573,24795,1,1,1
16577,2022-04-19,2022-03-01,SO68612,479,21642,6,2,2
16578,2022-04-19,2022-03-26,SO68612,605,21642,6,1,1
16579,2022-04-19,2022-02-09,SO68617,232,18558,1,2,1
16580,2022-04-19,2021-12-29,SO68617,580,18558,1,1,1
16581,2022-04-19,2022-03-04,SO68558,480,11524,4,1,1
16582,2022-04-19,2022-02-17,SO68565,480,22183,1,2,2
16583,2022-04-19,2022-01-22,SO68565,536,22183,1,1,2
16584,2022-04-19,2022-04-03,SO68622,479,25479,7,2,2
16585,2022-04-19,2022-02-01,SO68622,214,25479,7,4,1
16586,2022-04-19,2022-03-21,SO68622,232,25479,7,5,1
16587,2022-04-19,2022-03-04,SO68622,477,25479,7,3,1
16588,2022-04-19,2022-03-05,SO68622,583,25479,7,1,1
16589,2022-04-19,2022-03-23,SO68580,529,15628,8,2,2
16590,2022-04-19,2022-02-15,SO68580,539,15628,8,1,2
16591,2022-04-19,2022-02-05,SO68580,214,15628,8,3,1
16592,2022-04-19,2022-03-25,SO68556,480,22456,10,3,3
16593,2022-04-19,2022-02-10,SO68556,539,22456,10,2,2
16594,2022-04-19,2022-03-12,SO68556,582,22456,10,1,1
16595,2022-04-19,2022-03-24,SO68579,215,12743,10,2,1
16596,2022-04-19,2022-01-17,SO68579,537,12743,10,1,1
16597,2022-04-19,2022-03-15,SO68545,480,16680,9,2,2
16598,2022-04-19,2022-03-13,SO68545,540,16680,9,1,1
16599,2022-04-19,2022-02-15,SO68573,235,18690,1,2,1
16600,2022-04-19,2022-01-06,SO68573,475,18690,1,1,1
16601,2022-04-19,2022-03-29,SO68553,484,21681,8,3,2
16602,2022-04-19,2021-12-26,SO68553,485,21681,8,2,2
16603,2022-04-19,2022-04-01,SO68553,590,21681,8,1,1
16604,2022-04-19,2022-02-28,SO68575,462,17349,1,2,2
16605,2022-04-19,2022-02-09,SO68575,477,17349,1,1,2
16606,2022-04-19,2022-02-11,SO68575,214,17349,1,3,1
16607,2022-04-19,2021-12-27,SO68562,462,26065,4,2,2
16608,2022-04-19,2021-12-30,SO68562,535,26065,4,1,2
16609,2022-04-19,2022-03-31,SO68572,475,11640,6,1,1
16610,2022-04-19,2022-02-20,SO68585,530,24142,7,1,3
16611,2022-04-19,2022-03-17,SO68585,480,24142,7,2,2
16612,2022-04-19,2021-12-24,SO68546,358,13841,10,1,1
16613,2022-04-19,2022-01-06,SO68610,477,24794,1,3,2
16614,2022-04-19,2022-01-23,SO68610,232,24794,1,4,1
16615,2022-04-19,2021-12-25,SO68610,479,24794,1,2,1
16616,2022-04-19,2022-02-26,SO68610,573,24794,1,1,1
16617,2022-04-19,2022-02-03,SO68581,464,19379,10,4,2
16618,2022-04-19,2021-12-24,SO68581,529,19379,10,1,2
16619,2022-04-19,2022-02-08,SO68581,539,19379,10,2,2
16620,2022-04-19,2022-01-18,SO68581,226,19379,10,3,1
16621,2022-04-19,2022-01-12,SO68552,477,25776,10,2,3
16622,2022-04-19,2022-03-22,SO68552,479,25776,10,3,3
16623,2022-04-19,2022-01-15,SO68552,480,25776,10,5,2
16624,2022-04-19,2022-02-03,SO68552,373,25776,10,1,1
16625,2022-04-19,2022-03-29,SO68552,487,25776,10,4,1
16626,2022-04-19,2022-01-19,SO68602,569,27768,7,1,1
16627,2022-04-19,2022-02-11,SO68561,538,27600,4,1,3
16628,2022-04-19,2022-03-26,SO68561,480,27600,4,2,2
16629,2022-04-19,2022-02-19,SO68596,477,13019,4,4,2
16630,2022-04-19,2022-03-28,SO68596,478,13019,4,3,2
16631,2022-04-19,2022-01-19,SO68596,485,13019,4,2,2
16632,2022-04-19,2022-03-09,SO68596,214,13019,4,5,1
16633,2022-04-19,2021-12-22,SO68596,352,13019,4,1,1
16634,2022-04-19,2022-01-30,SO68577,464,14395,4,3,2
16635,2022-04-19,2022-02-25,SO68577,485,14395,4,1,2
16636,2022-04-19,2022-01-20,SO68577,226,14395,4,2,1
16637,2022-04-19,2022-03-05,SO68566,477,15488,6,1,2
16638,2022-04-19,2022-02-16,SO68566,478,15488,6,2,2
16639,2022-04-19,2022-03-14,SO68608,528,16345,9,2,2
16640,2022-04-19,2022-02-05,SO68608,535,16345,9,3,2
16641,2022-04-19,2022-01-21,SO68608,595,16345,9,1,1
16642,2022-04-19,2022-02-12,SO68592,479,11375,10,1,3
16643,2022-04-19,2021-12-23,SO68592,477,11375,10,2,2
16644,2022-04-19,2022-03-20,SO68623,529,18011,7,2,3
16645,2022-04-19,2022-03-26,SO68623,480,18011,7,4,2
16646,2022-04-19,2022-03-07,SO68623,539,18011,7,3,2
16647,2022-04-19,2022-03-31,SO68623,486,18011,7,5,1
16648,2022-04-19,2022-01-23,SO68623,580,18011,7,1,1
16649,2022-04-19,2022-03-09,SO68598,354,16114,4,1,1
16650,2022-04-19,2022-02-21,SO68551,479,22691,7,2,2
16651,2022-04-19,2021-12-26,SO68551,375,22691,7,1,1
16652,2022-04-19,2022-03-14,SO68551,477,22691,7,3,1
16653,2022-04-19,2022-03-25,SO68547,215,14771,10,2,1
16654,2022-04-19,2022-02-02,SO68547,352,14771,10,1,1
16655,2022-04-19,2022-01-01,SO68595,485,16893,1,2,2
16656,2022-04-19,2022-03-20,SO68595,358,16893,1,1,1
16657,2022-04-19,2022-01-25,SO68595,481,16893,1,3,1
16658,2022-04-19,2022-01-03,SO68569,235,28602,6,3,1
16659,2022-04-19,2021-12-28,SO68569,462,28602,6,2,1
16660,2022-04-19,2022-03-13,SO68569,476,28602,6,1,1
16661,2022-04-19,2022-02-05,SO68614,383,21330,4,1,1
16662,2022-04-19,2022-01-09,SO68570,474,20008,4,1,1
16663,2022-04-19,2022-01-05,SO68597,485,16859,1,2,2
16664,2022-04-19,2022-01-04,SO68597,362,16859,1,1,1
16665,2022-04-19,2022-02-24,SO68597,471,16859,1,3,1
16666,2022-04-19,2022-02-10,SO68589,485,11199,4,3,2
16667,2022-04-19,2022-01-16,SO68589,528,11199,4,2,2
16668,2022-04-19,2022-03-15,SO68589,473,11199,4,4,1
16669,2022-04-19,2021-12-31,SO68589,537,11199,4,1,1
16670,2022-04-19,2022-03-21,SO68606,489,21976,9,2,1
16671,2022-04-19,2022-03-27,SO68606,583,21976,9,1,1
16672,2022-04-19,2022-02-26,SO68599,220,16146,1,2,1
16673,2022-04-19,2022-02-23,SO68599,360,16146,1,1,1
16674,2022-04-19,2022-02-01,SO68583,223,19488,7,3,2
16675,2022-04-19,2022-02-24,SO68583,529,19488,7,1,2
16676,2022-04-19,2022-02-26,SO68583,220,19488,7,2,1
16677,2022-04-19,2022-03-25,SO68550,528,17114,8,3,2
16678,2022-04-19,2022-03-06,SO68550,220,17114,8,4,1
16679,2022-04-19,2022-01-10,SO68550,223,17114,8,5,1
16680,2022-04-19,2022-03-16,SO68550,354,17114,8,1,1
16681,2022-04-19,2021-12-29,SO68550,537,17114,8,2,1
16682,2022-04-19,2022-03-30,SO68618,220,13822,8,2,1
16683,2022-04-19,2022-01-30,SO68618,584,13822,8,1,1
16684,2022-04-19,2022-01-11,SO68560,479,27203,1,2,3
16685,2022-04-19,2022-03-23,SO68560,530,27203,1,1,3
16686,2022-04-19,2022-03-17,SO68560,477,27203,1,3,2
16687,2022-04-19,2022-01-23,SO68590,480,11721,4,3,2
16688,2022-04-19,2022-01-30,SO68590,528,11721,4,2,1
16689,2022-04-19,2022-03-25,SO68590,537,11721,4,1,1
16690,2022-04-19,2022-02-19,SO68588,480,11318,1,3,2
16691,2022-04-19,2022-03-03,SO68588,528,11318,1,2,2
16692,2022-04-19,2022-01-19,SO68588,537,11318,1,1,1
16693,2022-04-19,2022-01-03,SO68586,480,17838,10,2,2
16694,2022-04-19,2021-12-28,SO68586,530,17838,10,1,2
16695,2022-04-19,2022-01-02,SO68613,477,23721,4,2,2
16696,2022-04-19,2022-01-01,SO68613,215,23721,4,4,1
16697,2022-04-19,2022-01-11,SO68613,479,23721,4,3,1
16698,2022-04-19,2022-03-21,SO68613,584,23721,4,1,1
16699,2022-04-19,2022-03-29,SO68615,529,21426,4,2,2
16700,2022-04-19,2022-01-04,SO68615,385,21426,4,1,1
16701,2022-04-19,2022-01-29,SO68615,539,21426,4,3,1
16702,2022-04-19,2022-04-01,SO68544,476,26590,9,1,1
16703,2022-04-19,2022-03-29,SO68576,528,28074,6,1,2
16704,2022-04-19,2022-01-31,SO68576,484,28074,6,2,1
16705,2022-04-19,2022-02-16,SO68620,477,12132,7,3,2
16706,2022-04-19,2022-03-16,SO68620,479,12132,7,2,2
16707,2022-04-19,2022-01-14,SO68620,561,12132,7,1,1
16708,2022-04-19,2022-02-15,SO68564,480,23825,4,2,2
16709,2022-04-19,2021-12-21,SO68564,536,23825,4,1,2
16710,2022-04-19,2021-12-21,SO68542,483,12411,4,1,1
16711,2022-04-19,2022-01-16,SO68607,478,12581,9,2,3
16712,2022-04-19,2022-01-30,SO68607,591,12581,9,1,1
16713,2022-04-19,2022-01-23,SO68605,354,15226,9,1,1
16714,2022-04-19,2022-03-03,SO68559,529,11203,6,2,2
16715,2022-04-19,2022-02-25,SO68559,539,11203,6,1,2
16716,2022-04-19,2022-03-29,SO68563,480,11019,6,3,2
16717,2022-04-19,2022-01-11,SO68563,528,11019,6,2,2
16718,2022-04-19,2022-02-28,SO68563,536,11019,6,1,2
16719,2022-04-19,2022-02-02,SO68594,466,13722,1,5,2
16720,2022-04-19,2022-03-19,SO68594,477,13722,1,3,2
16721,2022-04-19,2022-01-12,SO68594,478,13722,1,2,2
16722,2022-04-19,2022-01-23,SO68594,487,13722,1,4,1
16723,2022-04-19,2022-01-10,SO68594,594,13722,1,1,1
16724,2022-04-19,2022-01-28,SO68603,214,12873,10,2,1
16725,2022-04-19,2022-02-22,SO68603,578,12873,10,1,1
16726,2022-04-19,2022-02-28,SO68568,477,20786,4,2,3
16727,2022-04-19,2022-02-12,SO68568,478,20786,4,1,2
16728,2022-04-19,2022-01-30,SO68609,232,11042,4,2,1
16729,2022-04-19,2021-12-31,SO68609,568,11042,4,1,1
16730,2022-04-19,2022-01-28,SO68582,223,23625,10,4,2
16731,2022-04-19,2022-01-21,SO68582,528,23625,10,1,2
16732,2022-04-19,2022-02-04,SO68582,536,23625,10,2,2
16733,2022-04-19,2021-12-26,SO68582,214,23625,10,3,1
16734,2022-04-19,2022-02-26,SO68591,477,13184,1,3,2
16735,2022-04-19,2022-01-03,SO68591,485,13184,1,1,2
16736,2022-04-19,2022-03-08,SO68591,472,13184,1,4,1
16737,2022-04-19,2022-02-02,SO68591,478,13184,1,2,1
16738,2022-04-19,2022-03-29,SO68571,476,18587,1,1,1
16739,2022-04-19,2022-04-03,SO68549,478,17833,8,2,2
16740,2022-04-19,2022-03-29,SO68549,360,17833,8,1,1
16741,2022-04-19,2022-04-01,SO68587,480,11221,4,3,2
16742,2022-04-19,2022-01-03,SO68587,528,11221,4,2,2
16743,2022-04-19,2022-03-01,SO68587,537,11221,4,1,1
16744,2022-04-19,2022-03-05,SO68593,485,13332,4,1,2
16745,2022-04-19,2022-02-20,SO68593,215,13332,4,2,1
16746,2022-04-19,2022-01-12,SO68554,477,18000,10,4,3
16747,2022-04-19,2021-12-30,SO68554,478,18000,10,3,3
16748,2022-04-19,2022-02-11,SO68554,485,18000,10,2,3
16749,2022-04-19,2022-01-06,SO68554,214,18000,10,5,1
16750,2022-04-19,2022-03-28,SO68554,591,18000,10,1,1
16751,2022-04-19,2022-01-17,SO68578,477,16050,10,2,2
16752,2022-04-19,2022-01-26,SO68578,478,16050,10,3,2
16753,2022-04-19,2022-01-06,SO68578,485,16050,10,1,2
16754,2022-04-19,2022-01-02,SO68600,480,28706,8,3,2
16755,2022-04-19,2022-03-03,SO68600,541,28706,8,2,2
16756,2022-04-19,2022-03-12,SO68600,569,28706,8,1,1
16757,2022-04-19,2022-02-28,SO68543,480,23085,9,2,3
16758,2022-04-19,2022-02-14,SO68543,530,23085,9,1,2
16759,2022-04-19,2022-03-01,SO68604,477,25639,7,2,3
16760,2022-04-19,2022-02-26,SO68604,479,25639,7,3,2
16761,2022-04-19,2022-03-11,SO68604,577,25639,7,1,1
16762,2022-04-19,2022-03-30,SO68567,477,14341,6,1,2
16763,2022-04-19,2022-04-02,SO68567,478,14341,6,2,2
16764,2022-04-19,2022-01-28,SO68567,223,14341,6,3,1
16765,2022-04-19,2022-02-28,SO68557,466,11736,4,2,2
16766,2022-04-19,2022-01-09,SO68557,215,11736,4,1,1
16767,2022-04-19,2022-03-15,SO68548,352,19046,8,1,1
16768,2022-04-19,2022-02-23,SO68541,535,11139,9,1,2
16769,2022-04-19,2022-01-04,SO68619,477,16831,10,3,2
16770,2022-04-19,2022-02-19,SO68619,479,16831,10,2,2
16771,2022-04-19,2022-04-02,SO68619,214,16831,10,4,1
16772,2022-04-19,2022-03-06,SO68619,563,16831,10,1,1
16773,2022-04-19,2022-01-12,SO68616,480,21271,4,3,2
16774,2022-04-19,2022-01-01,SO68616,539,21271,4,2,2
16775,2022-04-19,2021-12-27,SO68616,582,21271,4,1,1
16776,2022-04-19,2022-02-18,SO68555,464,15462,7,3,2
16777,2022-04-19,2022-02-15,SO68555,488,15462,7,2,1
16778,2022-04-19,2022-01-23,SO68555,592,15462,7,1,1
16779,2022-04-19,2022-04-04,SO68601,214,27166,7,2,1
16780,2022-04-19,2021-12-27,SO68601,226,27166,7,3,1
16781,2022-04-19,2022-03-24,SO68601,566,27166,7,1,1
16782,2022-04-19,2022-02-18,SO68574,477,16769,4,1,2
16783,2022-04-19,2021-12-29,SO68584,477,19464,7,1,2
16784,2022-04-19,2021-12-29,SO68584,490,19464,7,2,1
16785,2022-04-20,2022-02-06,SO68665,529,24283,9,3,2
16786,2022-04-20,2022-01-04,SO68665,539,24283,9,2,2
16787,2022-04-20,2021-12-26,SO68665,215,24283,9,4,1
16788,2022-04-20,2022-02-14,SO68665,581,24283,9,1,1
16789,2022-04-20,2022-02-12,SO68657,235,14896,4,3,1
16790,2022-04-20,2022-01-25,SO68657,474,14896,4,2,1
16791,2022-04-20,2022-01-16,SO68657,588,14896,4,1,1
16792,2022-04-20,2022-01-04,SO68646,223,11131,6,2,3
16793,2022-04-20,2022-03-01,SO68646,477,11131,6,3,2
16794,2022-04-20,2022-03-25,SO68646,478,11131,6,1,1
16795,2022-04-20,2022-02-19,SO68679,214,12705,9,2,1
16796,2022-04-20,2022-01-20,SO68679,481,12705,9,3,1
16797,2022-04-20,2022-01-26,SO68679,564,12705,9,1,1
16798,2022-04-20,2022-02-19,SO68659,358,18236,6,1,1
16799,2022-04-20,2022-03-11,SO68659,483,18236,6,2,1
16800,2022-04-20,2021-12-25,SO68631,466,15659,8,4,2
16801,2022-04-20,2021-12-25,SO68631,477,15659,8,3,2
16802,2022-04-20,2022-01-31,SO68631,478,15659,8,2,2
16803,2022-04-20,2022-03-27,SO68631,592,15659,8,1,1
16804,2022-04-20,2022-02-21,SO68639,528,26376,4,1,3
16805,2022-04-20,2022-04-04,SO68639,477,26376,4,5,2
16806,2022-04-20,2021-12-30,SO68639,478,26376,4,4,2
16807,2022-04-20,2022-03-24,SO68639,485,26376,4,3,2
16808,2022-04-20,2022-01-17,SO68639,535,26376,4,2,2
16809,2022-04-20,2022-01-27,SO68639,487,26376,4,6,1
16810,2022-04-20,2022-03-14,SO68656,223,12554,10,2,2
16811,2022-04-20,2022-03-21,SO68656,229,12554,10,1,1
16812,2022-04-20,2022-02-18,SO68632,220,22434,10,2,1
16813,2022-04-20,2022-02-15,SO68632,583,22434,10,1,1
16814,2022-04-20,2021-12-24,SO68640,530,27579,4,2,2
16815,2022-04-20,2022-03-28,SO68640,541,27579,4,1,2
16816,2022-04-20,2022-04-03,SO68640,220,27579,4,3,1
16817,2022-04-20,2022-01-07,SO68627,529,25139,9,2,2
16818,2022-04-20,2021-12-30,SO68627,538,25139,9,1,2
16819,2022-04-20,2022-03-02,SO68627,214,25139,9,3,1
16820,2022-04-20,2022-03-23,SO68641,466,26523,4,2,2
16821,2022-04-20,2022-01-02,SO68641,535,26523,4,1,2
16822,2022-04-20,2022-03-23,SO68628,356,17985,8,1,1
16823,2022-04-20,2022-03-27,SO68658,477,14913,4,3,2
16824,2022-04-20,2021-12-28,SO68658,478,14913,4,2,2
16825,2022-04-20,2022-01-16,SO68658,232,14913,4,4,1
16826,2022-04-20,2022-02-17,SO68658,587,14913,4,1,1
16827,2022-04-20,2022-01-05,SO68677,477,14325,9,3,2
16828,2022-04-20,2022-01-08,SO68677,479,14325,9,2,2
16829,2022-04-20,2021-12-22,SO68677,226,14325,9,4,1
16830,2022-04-20,2022-02-18,SO68677,572,14325,9,1,1
16831,2022-04-20,2021-12-22,SO68678,462,13108,9,3,2
16832,2022-04-20,2021-12-22,SO68678,220,13108,9,2,1
16833,2022-04-20,2022-01-10,SO68678,578,13108,9,1,1
16834,2022-04-20,2022-03-29,SO68666,477,25560,9,3,2
16835,2022-04-20,2022-02-04,SO68666,479,25560,9,2,2
16836,2022-04-20,2022-02-08,SO68666,214,25560,9,4,1
16837,2022-04-20,2022-03-12,SO68666,604,25560,9,1,1
16838,2022-04-20,2022-01-08,SO68673,214,24705,10,2,1
16839,2022-04-20,2022-03-06,SO68673,383,24705,10,1,1
16840,2022-04-20,2022-02-25,SO68636,480,11207,1,1,2
16841,2022-04-20,2022-03-08,SO68667,215,21891,9,2,1
16842,2022-04-20,2022-04-02,SO68667,379,21891,9,1,1
16843,2022-04-20,2022-01-24,SO68652,529,27168,10,1,3
16844,2022-04-20,2021-12-31,SO68652,473,27168,10,2,1
16845,2022-04-20,2022-01-01,SO68675,480,23443,7,3,2
16846,2022-04-20,2021-12-25,SO68675,538,23443,7,2,2
16847,2022-04-20,2022-01-15,SO68675,486,23443,7,4,1
16848,2022-04-20,2022-03-12,SO68675,605,23443,7,1,1
16849,2022-04-20,2021-12-31,SO68663,477,26140,9,2,2
16850,2022-04-20,2022-01-28,SO68663,387,26140,9,1,1
16851,2022-04-20,2022-03-25,SO68663,479,26140,9,3,1
16852,2022-04-20,2022-02-16,SO68633,214,25321,7,2,1
16853,2022-04-20,2021-12-22,SO68633,583,25321,7,1,1
16854,2022-04-20,2022-02-10,SO68674,482,27894,10,2,1
16855,2022-04-20,2022-01-30,SO68674,606,27894,10,1,1
16856,2022-04-20,2022-02-24,SO68637,480,11223,6,3,2
16857,2022-04-20,2022-04-05,SO68637,529,11223,6,2,2
16858,2022-04-20,2021-12-27,SO68637,538,11223,6,1,2
16859,2022-04-20,2022-01-31,SO68653,541,27310,8,1,2
16860,2022-04-20,2022-03-02,SO68653,214,27310,8,3,1
16861,2022-04-20,2022-02-16,SO68653,530,27310,8,2,1
16862,2022-04-20,2022-03-08,SO68626,528,18264,9,2,2
16863,2022-04-20,2022-03-22,SO68626,536,18264,9,1,2
16864,2022-04-20,2022-02-08,SO68671,529,23471,4,3,2
16865,2022-04-20,2022-02-08,SO68671,215,23471,4,4,1
16866,2022-04-20,2022-02-12,SO68671,538,23471,4,2,1
16867,2022-04-20,2022-02-20,SO68671,605,23471,4,1,1
16868,2022-04-20,2021-12-29,SO68643,536,22750,4,1,2
16869,2022-04-20,2022-01-29,SO68629,528,14555,7,2,2
16870,2022-04-20,2022-03-06,SO68629,536,14555,7,3,2
16871,2022-04-20,2022-03-24,SO68629,220,14555,7,4,1
16872,2022-04-20,2022-02-03,SO68629,587,14555,7,1,1
16873,2022-04-20,2021-12-27,SO68624,479,11253,6,1,2
16874,2022-04-20,2022-01-04,SO68624,215,11253,6,3,1
16875,2022-04-20,2022-01-06,SO68624,477,11253,6,2,1
16876,2022-04-20,2021-12-26,SO68648,477,24975,6,1,3
16877,2022-04-20,2021-12-24,SO68648,484,24975,6,3,1
16878,2022-04-20,2022-01-16,SO68648,487,24975,6,2,1
16879,2022-04-20,2022-02-03,SO68669,564,15363,6,1,1
16880,2022-04-20,2022-01-01,SO68650,480,13788,10,3,2
16881,2022-04-20,2022-02-27,SO68650,484,13788,10,4,2
16882,2022-04-20,2021-12-26,SO68650,529,13788,10,1,2
16883,2022-04-20,2022-03-30,SO68650,483,13788,10,5,1
16884,2022-04-20,2022-02-08,SO68650,540,13788,10,2,1
16885,2022-04-20,2022-01-06,SO68655,485,12909,4,1,2
16886,2022-04-20,2022-01-17,SO68655,226,12909,4,2,1
16887,2022-04-20,2022-01-29,SO68682,462,13075,9,5,2
16888,2022-04-20,2022-01-01,SO68682,530,13075,9,3,2
16889,2022-04-20,2022-01-06,SO68682,541,13075,9,2,2
16890,2022-04-20,2022-02-20,SO68682,215,13075,9,4,1
16891,2022-04-20,2022-03-27,SO68682,573,13075,9,1,1
16892,2022-04-20,2022-02-15,SO68681,477,13012,9,3,2
16893,2022-04-20,2022-02-10,SO68681,479,13012,9,2,1
16894,2022-04-20,2022-04-03,SO68681,491,13012,9,4,1
16895,2022-04-20,2022-03-23,SO68681,573,13012,9,1,1
16896,2022-04-20,2022-03-23,SO68625,480,15583,9,3,2
16897,2022-04-20,2022-03-08,SO68625,529,15583,9,1,2
16898,2022-04-20,2022-03-28,SO68625,539,15583,9,2,2
16899,2022-04-20,2022-03-23,SO68642,540,25170,1,1,1
16900,2022-04-20,2022-01-30,SO68645,477,21778,1,2,2
16901,2022-04-20,2022-03-01,SO68645,478,21778,1,1,2
16902,2022-04-20,2022-02-17,SO68680,479,12706,9,2,3
16903,2022-04-20,2022-02-09,SO68680,477,12706,9,3,2
16904,2022-04-20,2022-03-24,SO68680,232,12706,9,4,1
16905,2022-04-20,2022-01-07,SO68680,561,12706,9,1,1
16906,2022-04-20,2021-12-22,SO68647,475,18938,4,1,1
16907,2022-04-20,2022-01-02,SO68654,537,12880,6,1,1
16908,2022-04-20,2022-02-06,SO68662,480,15183,9,2,2
16909,2022-04-20,2022-03-31,SO68662,358,15183,9,1,1
16910,2022-04-20,2022-01-11,SO68672,480,23718,4,4,2
16911,2022-04-20,2022-02-11,SO68672,529,23718,4,2,2
16912,2022-04-20,2022-02-24,SO68672,538,23718,4,3,1
16913,2022-04-20,2022-02-06,SO68672,606,23718,4,1,1
16914,2022-04-20,2022-02-05,SO68634,232,17980,8,2,1
16915,2022-04-20,2022-01-20,SO68634,583,17980,8,1,1
16916,2022-04-20,2022-03-14,SO68638,538,11651,6,1,2
16917,2022-04-20,2022-04-04,SO68649,485,13451,4,1,2
16918,2022-04-20,2022-02-20,SO68635,529,11186,4,1,2
16919,2022-04-20,2021-12-22,SO68670,480,23462,1,4,2
16920,2022-04-20,2022-02-15,SO68670,529,23462,1,2,2
16921,2022-04-20,2022-02-24,SO68670,538,23462,1,3,2
16922,2022-04-20,2022-01-06,SO68670,605,23462,1,1,1
16923,2022-04-20,2022-03-07,SO68664,220,17924,9,2,1
16924,2022-04-20,2022-01-30,SO68664,383,17924,9,1,1
16925,2022-04-20,2022-02-09,SO68651,480,21137,10,3,2
16926,2022-04-20,2022-01-20,SO68651,528,21137,10,2,2
16927,2022-04-20,2022-02-25,SO68651,536,21137,10,1,2
16928,2022-04-20,2022-03-17,SO68644,480,12147,6,3,2
16929,2022-04-20,2022-02-28,SO68644,528,12147,6,1,2
16930,2022-04-20,2021-12-26,SO68644,536,12147,6,2,2
16931,2022-04-20,2022-03-23,SO68630,223,15463,7,6,2
16932,2022-04-20,2022-01-11,SO68630,477,15463,7,4,2
16933,2022-04-20,2022-01-08,SO68630,478,15463,7,3,2
16934,2022-04-20,2022-03-24,SO68630,485,15463,7,2,2
16935,2022-04-20,2022-03-06,SO68630,220,15463,7,5,1
16936,2022-04-20,2021-12-26,SO68630,597,15463,7,1,1
16937,2022-04-20,2021-12-23,SO68668,220,25344,1,2,1
