freq,qty_sum,n_products,revenue_sum,avg_price,avg_margin,returns_total,age,annual_income,number_dependents,education_level,occupation,marital_status,homeowner,orders_2020,orders_2021,orders_trend,value_per_order,returns_rate,margin_x_returns
1,9,5,2241.9243,320.27489999999995,0.4821188913410799,607.0,73,100000.0,3.0,Partial College,Management,M,Y,1.0,1.0,0.0,2241.9243,1.0,0.0
1,3,1,1694.97,564.99,0.4544719375564169,3.0,52,30000.0,0.0,Bachelors,Clerical,M,Y,1.0,0.0,-1.0,1694.97,1.0,0.0
1,2,2,2417.7142000000003,1208.8571000000002,0.5104500248088085,118.0,46,70000.0,0.0,Bachelors,Professional,S,N,1.0,1.0,0.0,2417.7142000000003,1.0,0.0
1,12,3,98.5942,16.432366666666667,0.4829933678855986,459.0,62,20000.0,1.0,Partial College,Manual,S,Y,0.0,0.0,0.0,98.5942,1.0,0.0
1,16,4,282.78610000000003,28.278610000000004,0.5418473118579102,764.0,78,70000.0,5.0,High School,Professional,M,Y,0.0,0.0,0.0,282.78610000000003,1.0,0.0
1,4,3,582.2784,194.0928,0.4486989573619875,213.0,55,30000.0,1.0,Bachelors,Clerical,S,N,0.0,0.0,0.0,582.2784,1.0,0.0
1,10,3,169.0173,28.16955,0.4829961792214454,270.0,71,80000.0,5.0,High School,Professional,S,Y,0.0,0.0,0.0,169.0173,1.0,0.0
1,9,2,57.94,11.588,0.6260009099181074,155.0,46,30000.0,0.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,57.94,1.0,0.0
1,11,3,154.5942,25.7657,0.6342460142760717,335.0,46,20000.0,0.0,High School,Manual,M,N,0.0,0.0,0.0,154.5942,1.0,0.0
1,11,2,92.26,23.065,0.6259946328543284,306.0,56,80000.0,5.0,Graduate Degree,Management,S,Y,0.0,0.0,0.0,92.26,1.0,0.0
1,12,2,104.94,17.49,0.6259953250950049,612.0,57,40000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,104.94,1.0,0.0
1,7,3,155.94,25.99,0.6259954203920846,359.0,61,10000.0,1.0,Bachelors,Manual,S,Y,0.0,0.0,0.0,155.94,1.0,0.0
1,3,2,2073.7096,1036.8548,0.5431628115323069,195.0,57,120000.0,3.0,Bachelors,Management,S,N,0.0,1.0,1.0,2073.7096,1.0,0.0
7,55,13,627.8684,20.928946666666665,0.541744120699073,2840.0,59,80000.0,4.0,Partial College,Professional,M,Y,0.0,6.0,6.0,89.69548571428571,1.0,0.0
1,6,4,1738.5181,434.629525,0.5507717960409999,420.0,62,30000.0,3.0,Bachelors,Clerical,S,N,0.0,0.0,0.0,1738.5181,1.0,0.0
2,5,3,41.28,13.76,0.625990835896145,355.0,47,40000.0,0.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,20.64,1.0,0.0
1,11,5,7339.110000000001,815.4566666666667,0.5434650408294452,596.0,65,70000.0,3.0,Partial College,Professional,M,Y,1.0,0.0,-1.0,7339.110000000001,1.0,0.0
1,2,1,9.99,9.99,0.625995995995996,129.0,73,60000.0,2.0,Partial College,Professional,M,Y,0.0,0.0,0.0,9.99,1.0,0.0
1,4,2,70.0473,35.02365,0.4830006421965311,112.0,66,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,70.0473,1.0,0.0
1,8,3,6832.9400000000005,1138.8233333333335,0.4510647431589449,210.0,53,120000.0,1.0,Graduate Degree,Management,S,N,0.0,1.0,1.0,6832.9400000000005,1.0,0.0
1,2,2,2084.0982,1042.0491,0.5431715457072774,113.0,65,130000.0,3.0,Partial College,Professional,M,Y,0.0,2.0,2.0,2084.0982,1.0,0.0
1,6,1,14.97,4.99,0.6259919839679359,477.0,72,20000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,14.97,1.0,0.0
1,4,2,13.6342,6.8171,0.4829943724008949,152.0,67,20000.0,3.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,13.6342,1.0,0.0
1,8,2,75.63430000000001,18.908575000000003,0.5971227173070794,371.0,45,20000.0,0.0,High School,Manual,M,N,0.0,0.0,0.0,75.63430000000001,1.0,0.0
1,3,2,38.6342,19.3171,0.6342460142760717,379.0,83,120000.0,2.0,Graduate Degree,Management,M,Y,0.0,1.0,1.0,38.6342,1.0,0.0
1,1,1,2181.5625,2181.5625,0.3946156481879387,14.0,50,30000.0,0.0,High School,Manual,S,N,0.0,0.0,0.0,2181.5625,1.0,0.0
1,11,3,84.96000000000001,16.992,0.6259949617440081,667.0,76,90000.0,5.0,Partial College,Professional,S,N,0.0,0.0,0.0,84.96000000000001,1.0,0.0
1,12,1,85.96,21.49,0.5874996284201274,272.0,65,10000.0,1.0,Partial College,Manual,S,Y,0.0,0.0,0.0,85.96,1.0,0.0
1,6,3,48.6242,16.208066666666667,0.5306625338726744,486.0,65,120000.0,2.0,High School,Professional,S,Y,0.0,0.0,0.0,48.6242,1.0,0.0
1,2,2,573.6342,286.8171,0.5030500556260544,104.0,43,20000.0,0.0,Bachelors,Clerical,S,N,0.0,1.0,1.0,573.6342,1.0,0.0
1,3,2,38.6342,19.3171,0.6342460142760717,379.0,42,20000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,38.6342,1.0,0.0
1,7,2,48.6142,12.15355,0.6301189991220039,585.0,73,20000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,48.6142,1.0,0.0
1,2,2,2106.4196,1053.2098,0.5431715451567611,101.0,58,70000.0,0.0,Bachelors,Professional,S,Y,1.0,0.0,-1.0,2106.4196,1.0,0.0
1,2,2,777.34,388.67,0.502199401466647,111.0,62,20000.0,1.0,Partial College,Manual,S,N,1.0,0.0,-1.0,777.34,1.0,0.0
1,7,4,1031.7075,257.926875,0.625990302349393,341.0,80,50000.0,4.0,Bachelors,Management,S,N,0.0,0.0,0.0,1031.7075,1.0,0.0
1,4,3,2092.7324,697.5774666666666,0.5762797106649196,273.0,53,40000.0,0.0,Graduate Degree,Clerical,M,Y,0.0,1.0,1.0,2092.7324,1.0,0.0
1,14,4,267.7961,29.755122222222223,0.4576982285892832,550.0,89,30000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,267.7961,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,33.0,65,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,5,3,553.97,184.65666666666667,0.538529200415876,408.0,63,20000.0,2.0,Partial College,Manual,S,Y,0.0,0.0,0.0,553.97,1.0,0.0
1,2,2,212.99,106.495,0.428,41.0,52,90000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,212.99,1.0,0.0
1,8,3,113.47,22.694,0.6259951903807616,561.0,55,80000.0,5.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,113.47,1.0,0.0
1,5,4,1763.0373,440.759325,0.4888969825547068,430.0,48,40000.0,3.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,1763.0373,1.0,0.0
1,5,3,38.88,12.96,0.625990835896145,327.0,81,50000.0,4.0,Bachelors,Management,S,Y,0.0,0.0,0.0,38.88,1.0,0.0
1,2,2,573.6342,286.8171,0.5484859896248322,88.0,60,30000.0,4.0,Graduate Degree,Clerical,M,Y,0.0,1.0,1.0,573.6342,1.0,0.0
1,15,3,107.23,15.318571428571428,0.625993497617303,783.0,60,80000.0,5.0,Partial College,Professional,M,Y,0.0,3.0,3.0,107.23,1.0,0.0
1,7,2,49.97,12.4925,0.625993987975952,557.0,55,70000.0,5.0,Bachelors,Professional,M,N,0.0,0.0,0.0,49.97,1.0,0.0
1,4,2,564.99,564.99,0.4544719375564169,49.0,69,30000.0,1.0,Bachelors,Skilled Manual,M,Y,1.0,0.0,-1.0,564.99,1.0,0.0
1,9,3,2141.7225,428.3445,0.569768577318609,217.0,51,70000.0,2.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,2141.7225,1.0,0.0
1,9,5,2130.0382,304.29117142857143,0.6023307862640372,695.0,87,70000.0,4.0,Graduate Degree,Management,M,Y,0.0,1.0,1.0,2130.0382,1.0,0.0
1,6,4,2433.04,608.26,0.5640965991073423,504.0,61,110000.0,1.0,Partial College,Professional,S,N,0.0,1.0,1.0,2433.04,1.0,0.0
1,3,2,78.63419999999999,39.3171,0.4829980946618191,98.0,79,60000.0,4.0,Bachelors,Management,M,N,0.0,0.0,0.0,78.63419999999999,1.0,0.0
1,13,3,138.5842,19.797742857142858,0.628353142164891,698.0,77,20000.0,5.0,Partial High School,Clerical,M,N,0.0,0.0,0.0,138.5842,1.0,0.0
1,9,1,0.0,35.39,0.5874996284201274,222.0,68,80000.0,4.0,Partial College,Professional,M,N,0.0,0.0,0.0,0.0,1.0,0.0
1,2,2,1262.9172999999998,631.4586499999999,0.3592001707745396,32.0,47,40000.0,1.0,Bachelors,Skilled Manual,M,Y,1.0,1.0,0.0,1262.9172999999998,1.0,0.0
1,8,3,84.96000000000001,16.992,0.6259949617440081,667.0,49,80000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,84.96000000000001,1.0,0.0
1,4,2,38.98,19.49,0.6259944158767883,214.0,60,30000.0,1.0,Partial College,Clerical,S,N,0.0,0.0,0.0,38.98,1.0,0.0
1,5,4,911.0954,227.77385,0.5178331437949556,57.0,66,40000.0,1.0,Partial College,Clerical,M,Y,1.0,0.0,-1.0,911.0954,1.0,0.0
1,9,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,71,70000.0,4.0,Partial College,Professional,S,Y,0.0,0.0,0.0,52.260000000000005,1.0,0.0
1,3,3,2092.7324,697.5774666666666,0.5762797106649196,273.0,63,160000.0,0.0,Graduate Degree,Management,S,N,0.0,1.0,1.0,2092.7324,1.0,0.0
1,2,2,1054.4275,527.21375,0.3123078278253264,19.0,45,10000.0,1.0,High School,Manual,S,N,0.0,0.0,0.0,1054.4275,1.0,0.0
1,5,3,28.98,14.489999999999998,0.6259941871485436,202.0,45,30000.0,0.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,28.98,1.0,0.0
1,3,1,0.0,35.39,0.5874996284201274,36.0,71,30000.0,3.0,High School,Skilled Manual,S,N,1.0,0.0,-1.0,0.0,1.0,0.0
1,6,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,84,110000.0,2.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,52.260000000000005,1.0,0.0
1,5,3,187.98,62.66,0.6259961247656958,165.0,68,130000.0,4.0,High School,Professional,S,N,0.0,0.0,0.0,187.98,1.0,0.0
1,10,4,105.3257,17.554283333333334,0.533412188632804,697.0,66,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,105.3257,1.0,0.0
1,3,2,8.6442,8.6442,0.3399967608338539,89.0,51,20000.0,0.0,Partial High School,Manual,S,N,1.0,1.0,0.0,8.6442,1.0,0.0
1,3,2,58.98,29.49,0.427995991983968,304.0,82,90000.0,5.0,Bachelors,Management,M,Y,0.0,0.0,0.0,58.98,1.0,0.0
1,2,1,3.99,3.99,0.6259899749373433,104.0,48,30000.0,0.0,High School,Skilled Manual,M,Y,0.0,3.0,3.0,3.99,1.0,0.0
1,6,4,2197.8325,549.458125,0.5681464288796894,565.0,45,20000.0,0.0,Partial College,Manual,M,Y,0.0,1.0,1.0,2197.8325,1.0,0.0
1,5,4,1749.96,437.49,0.5603966031400264,511.0,60,30000.0,1.0,Partial College,Clerical,M,Y,0.0,1.0,1.0,1749.96,1.0,0.0
1,6,3,31.27,10.423333333333334,0.625990302349393,325.0,59,80000.0,4.0,Bachelors,Management,S,N,0.0,0.0,0.0,31.27,1.0,0.0
1,2,2,817.5573,408.77865,0.3972361487184584,28.0,60,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,817.5573,1.0,0.0
1,7,3,23.6242,7.874733333333334,0.5306615802659286,505.0,54,90000.0,4.0,Bachelors,Management,M,Y,0.0,0.0,0.0,23.6242,1.0,0.0
1,7,4,2099.0682,524.7670499999999,0.58458248204868,553.0,53,70000.0,5.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,2099.0682,1.0,0.0
2,17,6,4473.6996,406.6999636363636,0.4962180530477005,549.0,65,70000.0,1.0,Partial College,Skilled Manual,S,N,0.0,1.0,1.0,2236.8498,1.0,0.0
1,7,4,2097.7224,524.4306,0.5887077789906736,541.0,66,20000.0,1.0,Bachelors,Clerical,S,Y,0.0,1.0,1.0,2097.7224,1.0,0.0
1,2,2,750.9942,375.4971,0.3591983534754573,86.0,42,20000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,750.9942,1.0,0.0
1,2,1,4.99,4.99,0.6259919839679359,293.0,58,130000.0,2.0,Graduate Degree,Management,S,N,0.0,0.0,0.0,4.99,1.0,0.0
1,2,2,775.9942,387.9971,0.5104499953506343,89.0,61,30000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,775.9942,1.0,0.0
1,6,3,2195.5425,731.8475,0.5488677275892219,391.0,65,110000.0,2.0,Partial College,Professional,M,Y,1.0,2.0,1.0,2195.5425,1.0,0.0
1,13,5,201.93,33.655,0.6259977846111818,783.0,69,70000.0,3.0,Graduate Degree,Management,S,Y,0.0,1.0,1.0,201.93,1.0,0.0
1,1,1,742.35,742.35,0.3783999461170607,1.0,77,30000.0,5.0,Partial High School,Skilled Manual,S,Y,0.0,0.0,0.0,742.35,1.0,0.0
1,4,2,12.94,6.470000000000001,0.6259959919839679,117.0,77,80000.0,5.0,Bachelors,Management,M,N,0.0,0.0,0.0,12.94,1.0,0.0
1,1,1,2384.07,2384.07,0.3784000050334093,10.0,55,80000.0,5.0,Graduate Degree,Management,M,Y,1.0,1.0,0.0,2384.07,1.0,0.0
1,1,1,2071.4196,2071.4196,0.4603430903135222,21.0,60,60000.0,1.0,Bachelors,Professional,M,Y,1.0,0.0,-1.0,2071.4196,1.0,0.0
1,6,4,2256.4509,564.112725,0.5007781134015001,248.0,62,40000.0,3.0,Graduate Degree,Clerical,M,Y,0.0,0.0,0.0,2256.4509,1.0,0.0
1,7,4,265.06,44.17666666666667,0.6259979654537325,317.0,73,60000.0,2.0,Partial College,Professional,M,Y,0.0,0.0,0.0,265.06,1.0,0.0
1,4,2,13.6342,6.8171,0.4829943724008949,152.0,55,70000.0,5.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,13.6342,1.0,0.0
1,8,3,83.6142,16.722839999999998,0.629295199297603,643.0,54,70000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,83.6142,1.0,0.0
1,8,3,644.2785,128.8557,0.5537197993024983,201.0,72,20000.0,2.0,Partial High School,Clerical,M,Y,0.0,1.0,1.0,644.2785,1.0,0.0
1,4,2,1683.47,420.8675,0.429200050000926,110.0,66,70000.0,3.0,Partial College,Professional,M,Y,0.0,0.0,0.0,1683.47,1.0,0.0
1,11,3,191.5943,23.9492875,0.5971227173070794,327.0,45,70000.0,0.0,Partial College,Skilled Manual,S,N,0.0,0.0,0.0,191.5943,1.0,0.0
1,1,1,0.0,35.39,0.5874996284201274,11.0,58,50000.0,5.0,Bachelors,Skilled Manual,S,Y,0.0,0.0,0.0,0.0,1.0,0.0
1,14,3,17.26,4.315,0.6259896211637248,870.0,85,20000.0,1.0,Graduate Degree,Clerical,M,Y,0.0,0.0,0.0,17.26,1.0,0.0
1,7,3,176.95000000000002,35.39,0.3883975959927864,500.0,51,10000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,176.95000000000002,1.0,0.0
1,4,3,2092.7324,697.5774666666666,0.4754462363548806,214.0,78,90000.0,5.0,Partial College,Professional,S,N,1.0,1.0,0.0,2092.7324,1.0,0.0
1,1,1,2384.07,2384.07,0.3784000050334093,15.0,47,80000.0,0.0,Bachelors,Professional,M,Y,1.0,1.0,0.0,2384.07,1.0,0.0
1,13,3,138.5842,19.797742857142858,0.628353142164891,720.0,61,90000.0,4.0,High School,Professional,S,Y,0.0,0.0,0.0,138.5842,1.0,0.0
1,11,3,84.96000000000001,16.992,0.6259949617440081,667.0,78,70000.0,4.0,Bachelors,Management,S,Y,0.0,1.0,1.0,84.96000000000001,1.0,0.0
1,8,2,17.26,4.315,0.6259896211637248,648.0,47,80000.0,0.0,Bachelors,Professional,M,N,0.0,0.0,0.0,17.26,1.0,0.0
1,2,2,2417.7142000000003,1208.8571000000002,0.5104500248088085,90.0,65,80000.0,2.0,High School,Professional,S,Y,1.0,1.0,0.0,2417.7142000000003,1.0,0.0
1,9,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,59,80000.0,4.0,Partial College,Professional,S,N,0.0,1.0,1.0,52.260000000000005,1.0,0.0
1,15,2,94.6042,18.92084,0.3399967608338539,355.0,78,30000.0,5.0,Partial High School,Clerical,M,N,0.0,0.0,0.0,94.6042,1.0,0.0
1,15,4,147.2284,18.40355,0.5923085944985114,803.0,71,90000.0,4.0,High School,Professional,M,Y,0.0,0.0,0.0,147.2284,1.0,0.0
1,4,2,30.6242,15.3121,0.4829988353759806,174.0,45,30000.0,0.0,Partial High School,Clerical,S,Y,0.0,0.0,0.0,30.6242,1.0,0.0
2,6,3,48.98,16.326666666666668,0.6259958448599089,466.0,50,70000.0,2.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,24.49,1.0,0.0
1,2,2,69.99,69.99,0.6259994284897843,44.0,62,30000.0,3.0,Bachelors,Clerical,M,Y,1.0,0.0,-1.0,69.99,1.0,0.0
1,16,3,138.5842,19.797742857142858,0.628353142164891,720.0,66,80000.0,2.0,Partial High School,Skilled Manual,S,N,0.0,0.0,0.0,138.5842,1.0,0.0
1,3,2,93.5381,46.76905,0.6067495284549558,38.0,46,40000.0,0.0,Partial College,Skilled Manual,S,Y,0.0,0.0,0.0,93.5381,1.0,0.0
1,9,2,89.94999999999999,17.99,0.6259899749373433,376.0,48,30000.0,0.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,89.94999999999999,1.0,0.0
1,9,4,589.9300000000001,84.2757142857143,0.538529200415876,472.0,67,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,589.9300000000001,1.0,0.0
1,2,2,2417.7142000000003,1208.8571000000002,0.5104500248088085,90.0,56,110000.0,0.0,Graduate Degree,Management,S,N,1.0,1.0,0.0,2417.7142000000003,1.0,0.0
1,2,1,9.99,9.99,0.625995995995996,129.0,63,60000.0,4.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,9.99,1.0,0.0
1,5,3,1027.7175,342.5725,0.5488655292538295,229.0,65,60000.0,2.0,High School,Professional,M,N,0.0,0.0,0.0,1027.7175,1.0,0.0
1,10,3,119.2585,17.03692857142857,0.6118535545354853,678.0,57,90000.0,4.0,Partial College,Professional,M,Y,0.0,0.0,0.0,119.2585,1.0,0.0
1,7,3,179.95000000000002,35.99,0.6259971595497967,572.0,54,70000.0,5.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,179.95000000000002,1.0,0.0
1,13,3,139.93,19.99,0.6259958296266089,722.0,71,60000.0,2.0,Partial College,Professional,M,N,0.0,0.0,0.0,139.93,1.0,0.0
1,7,3,13.98,6.99,0.6259937672898634,422.0,46,10000.0,1.0,High School,Manual,S,N,0.0,1.0,1.0,13.98,1.0,0.0
1,2,2,1034.0817,517.04085,0.5185578501174303,116.0,65,70000.0,2.0,High School,Skilled Manual,S,Y,1.0,0.0,-1.0,1034.0817,1.0,0.0
1,8,5,80.2242,20.05605,0.5544963981468576,397.0,66,70000.0,4.0,Partial College,Professional,S,Y,0.0,0.0,0.0,80.2242,1.0,0.0
1,1,1,2071.4196,2071.4196,0.4603430903135222,24.0,55,10000.0,3.0,High School,Manual,S,Y,1.0,0.0,-1.0,2071.4196,1.0,0.0
1,1,1,2071.4196,2071.4196,0.4603430903135222,24.0,66,70000.0,2.0,High School,Skilled Manual,S,N,0.0,2.0,2.0,2071.4196,1.0,0.0
1,10,2,78.47,19.6175,0.625993987975952,481.0,56,80000.0,5.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,78.47,1.0,0.0
1,5,3,2073.3682,691.1227333333333,0.5707755113612514,298.0,45,40000.0,0.0,Partial High School,Clerical,S,Y,0.0,0.0,0.0,2073.3682,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,15.0,45,40000.0,0.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,69.99,1.0,0.0
1,6,3,223.1819,44.63638,0.4543992205052881,95.0,83,60000.0,3.0,Graduate Degree,Management,S,Y,0.0,0.0,0.0,223.1819,1.0,0.0
1,2,1,8.6442,8.6442,0.3399967608338539,83.0,59,20000.0,3.0,High School,Manual,S,Y,0.0,0.0,0.0,8.6442,1.0,0.0
1,15,5,291.4303,26.493663636363635,0.5234972617648143,869.0,69,100000.0,3.0,Bachelors,Management,M,N,0.0,0.0,0.0,291.4303,1.0,0.0
1,3,2,37.6342,18.8171,0.6342450097607755,212.0,58,30000.0,2.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,37.6342,1.0,0.0
1,9,2,2500.03,500.006,0.3784000050334093,188.0,50,30000.0,0.0,High School,Manual,S,N,1.0,1.0,0.0,2500.03,1.0,0.0
1,1,1,2049.0982,2049.0982,0.4603430914145549,21.0,62,100000.0,3.0,Partial College,Professional,S,Y,0.0,1.0,1.0,2049.0982,1.0,0.0
1,8,4,48.97,16.323333333333334,0.6259954637986533,532.0,54,30000.0,1.0,Bachelors,Clerical,S,Y,0.0,0.0,0.0,48.97,1.0,0.0
1,6,1,89.97,29.99,0.625998666222074,135.0,48,120000.0,5.0,Partial High School,Professional,M,N,0.0,1.0,1.0,89.97,1.0,0.0
1,8,2,17.26,4.315,0.6259896211637248,648.0,80,100000.0,2.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,17.26,1.0,0.0
1,9,3,71.95,14.39,0.6259953723643831,648.0,53,130000.0,0.0,Bachelors,Management,S,Y,0.0,0.0,0.0,71.95,1.0,0.0
1,8,2,23.5481,23.5481,0.5874996284201274,246.0,57,50000.0,3.0,Bachelors,Skilled Manual,M,N,0.0,0.0,0.0,23.5481,1.0,0.0
1,2,1,4.99,4.99,0.6259919839679359,293.0,74,70000.0,5.0,Partial High School,Skilled Manual,S,Y,0.0,0.0,0.0,4.99,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,15.0,55,90000.0,4.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,5,3,2064.0782,688.0260666666667,0.5707770237928289,458.0,58,130000.0,2.0,Bachelors,Management,S,N,0.0,1.0,1.0,2064.0782,1.0,0.0
1,8,3,846.6385,169.3277,0.5566797751923301,187.0,82,30000.0,2.0,Partial College,Clerical,M,N,0.0,0.0,0.0,846.6385,1.0,0.0
1,2,1,7.95,7.95,0.626,48.0,51,150000.0,0.0,Partial High School,Management,M,Y,0.0,2.0,2.0,7.95,1.0,0.0
1,2,2,2084.0882,1042.0440999999998,0.5431709741153941,146.0,67,130000.0,3.0,Partial College,Professional,S,N,1.0,1.0,0.0,2084.0882,1.0,0.0
1,2,1,3.99,3.99,0.6259899749373433,104.0,85,20000.0,1.0,Graduate Degree,Clerical,S,Y,0.0,0.0,0.0,3.99,1.0,0.0
1,2,2,1734.6342,867.3171,0.5030500328741767,101.0,67,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,1734.6342,1.0,0.0
1,8,4,211.2484,35.20806666666667,0.5810807663567429,423.0,65,170000.0,3.0,Bachelors,Management,S,N,0.0,0.0,0.0,211.2484,1.0,0.0
1,10,2,36.95,9.2375,0.6259942154554787,568.0,57,60000.0,0.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,36.95,1.0,0.0
1,6,3,123.5942,20.59903333333333,0.6342450097607755,484.0,83,60000.0,2.0,Graduate Degree,Management,M,N,0.0,0.0,0.0,123.5942,1.0,0.0
1,3,2,52.057300000000005,26.028650000000003,0.4829951747061491,125.0,58,30000.0,2.0,Partial College,Manual,M,Y,0.0,0.0,0.0,52.057300000000005,1.0,0.0
1,4,2,3678.1942,919.54855,0.4444249864516452,111.0,57,40000.0,0.0,Bachelors,Professional,S,N,0.0,0.0,0.0,3678.1942,1.0,0.0
1,5,3,47.6242,15.874733333333332,0.5306618641958102,297.0,61,10000.0,1.0,Bachelors,Manual,S,N,0.0,0.0,0.0,47.6242,1.0,0.0
1,16,4,1704.5943,213.0742875,0.5131608274804765,563.0,65,60000.0,2.0,High School,Professional,S,N,0.0,0.0,0.0,1704.5943,1.0,0.0
1,1,1,1214.85,1214.85,0.3783999670741243,17.0,52,30000.0,0.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,1214.85,1.0,0.0
1,3,2,2189.5125,1094.75625,0.626,64.0,51,100000.0,0.0,High School,Management,M,Y,1.0,0.0,-1.0,2189.5125,1.0,0.0
1,8,2,2.29,2.29,0.6259825327510917,393.0,57,60000.0,3.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,2.29,1.0,0.0
1,1,1,32.6,32.6,0.626,52.0,47,40000.0,0.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,32.6,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,14.0,49,40000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,10,4,1780.5943,222.5742875,0.5472378347366956,515.0,79,70000.0,5.0,Bachelors,Management,M,N,0.0,0.0,0.0,1780.5943,1.0,0.0
1,8,4,1023.0617,255.765425,0.4966499877660584,476.0,61,60000.0,1.0,Partial College,Skilled Manual,S,Y,0.0,1.0,1.0,1023.0617,1.0,0.0
1,2,2,2438.06,1219.03,0.3042000025167047,26.0,60,80000.0,5.0,Partial College,Professional,S,Y,0.0,1.0,1.0,2438.06,1.0,0.0
1,4,2,24.27,12.135,0.6259917213345996,262.0,73,60000.0,2.0,Partial College,Professional,S,Y,0.0,0.0,0.0,24.27,1.0,0.0
1,6,3,37.6342,18.8171,0.6342450097607755,260.0,50,10000.0,0.0,Partial High School,Manual,M,Y,0.0,0.0,0.0,37.6342,1.0,0.0
1,7,4,82.47,20.6175,0.6259948796369157,459.0,69,60000.0,3.0,Partial High School,Skilled Manual,S,Y,0.0,0.0,0.0,82.47,1.0,0.0
1,3,2,70.0473,35.02365,0.4830006421965311,120.0,45,20000.0,0.0,High School,Manual,S,N,0.0,0.0,0.0,70.0473,1.0,0.0
1,12,3,123.24,20.54,0.6259872583595139,420.0,75,90000.0,5.0,Partial High School,Skilled Manual,S,N,0.0,0.0,0.0,123.24,1.0,0.0
1,3,2,55.6242,27.8121,0.6342504772511576,199.0,70,40000.0,3.0,Partial College,Professional,M,N,0.0,0.0,0.0,55.6242,1.0,0.0
1,20,6,73.5942,10.513457142857144,0.5851372418145134,1182.0,51,70000.0,3.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,73.5942,1.0,0.0
1,1,1,1214.85,1214.85,0.3783999670741243,8.0,56,40000.0,0.0,Bachelors,Professional,M,N,0.0,1.0,1.0,1214.85,1.0,0.0
1,5,4,1748.6142,437.15355,0.5645219000820201,504.0,70,110000.0,4.0,Partial College,Professional,M,Y,1.0,1.0,0.0,1748.6142,1.0,0.0
1,13,3,144.4981,24.083016666666666,0.6067458061940316,273.0,90,10000.0,4.0,High School,Manual,M,Y,0.0,0.0,0.0,144.4981,1.0,0.0
1,19,4,58.604200000000006,11.72084,0.568794313910779,892.0,45,30000.0,0.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,58.604200000000006,1.0,0.0
1,4,1,6803.96,1700.99,0.3636000211641456,56.0,49,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,1.0,1.0,6803.96,1.0,0.0
