,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2179,2020-02-01,2019-11-19,SO45347,342,14733,4.0,1.0,1.0
2180,2020-10-07,2020-07-16,SO47776,352,13007,9.0,1.0,1.0
2181,2020-07-25,2020-04-26,SO46881,354,12572,9.0,,1.0
2182,2020-10-12,,SO47803,379,22000,9.0,1.0,1.0
2183,2020-03-07,2020-01-18,SO45626,310,11259,1.0,1.0,1.0
2184,2020-10-13,2020-07-26,SO47818,324,15364,1.0,1.0,1.0
2185,2020-03-06,2020-02-19,SO45613,314,11522,1.0,,1.0
2186,2020-08-15,,SO47196,362,26286,4.0,1.0,1.0
2187,2020-12-13,,SO48541,368,22943,9.0,1.0,1.0
2188,2020-07-17,2020-07-02,SO46816,370,13230,1.0,,1.0
2189,2020-05-12,2020-03-05,SO46183,351,28492,7.0,1.0,1.0
2190,2020-02-14,2020-01-25,SO45433,310,12547,7.0,1.0,1.0
2191,2020-08-23,2020-06-24,SO47267,352,12674,9.0,1.0,1.0
2192,2020-11-08,,SO48134,371,22202,9.0,1.0,1.0
2193,2020-04-20,,SO45942,312,20219,9.0,1.0,1.0
2194,2020-08-07,2020-06-26,SO47126,371,13326,4.0,1.0,1.0
2195,2020-01-03,,SO45091,314,18909,9.0,1.0,1.0
2196,2020-08-09,,SO47140,356,26290,4.0,1.0,1.0
2197,2020-02-02,2019-10-28,SO45353,310,28630,6.0,1.0,1.0
2198,2020-08-28,2020-08-06,SO47322,342,15287,1.0,1.0,1.0
2199,2020-04-12,2020-03-04,SO45884,313,11678,1.0,1.0,1.0
2200,2020-09-30,2020-08-26,SO47651,377,25911,6.0,1.0,1.0
2201,2020-03-17,2019-11-30,SO45683,311,14709,8.0,1.0,1.0
2202,2020-02-03,2019-11-07,SO45360,313,28036,6.0,1.0,1.0
2203,2020-07-27,,SO46894,356,26120,4.0,1.0,
2204,2020-12-05,2020-08-22,SO48451,358,13107,9.0,1.0,1.0
2205,2020-12-06,2020-11-11,SO48456,360,20651,6.0,1.0,1.0
2206,2020-01-12,,SO45144,311,19093,9.0,1.0,
2207,2020-07-10,,SO46752,342,19931,8.0,,
2208,2020-04-18,2020-01-09,SO45928,313,11813,1.0,1.0,
2209,2020-03-30,2020-03-07,SO45771,314,11271,4.0,1.0,1.0
2210,2020-07-24,2020-06-18,SO46873,377,21167,9.0,1.0,1.0
2211,2020-09-14,2020-06-24,SO47550,336,15290,1.0,1.0,1.0
2212,2020-08-27,2020-07-13,SO47309,377,13316,4.0,1.0,1.0
2213,2020-03-19,2020-02-18,SO45702,320,18131,7.0,1.0,1.0
2214,2020-02-12,,SO45423,348,19997,6.0,1.0,1.0
2215,2020-08-25,2020-05-26,SO47289,360,26297,1.0,1.0,1.0
2216,2020-06-23,2020-04-23,SO46553,312,20985,9.0,1.0,1.0
2217,2020-07-14,,SO46791,369,13016,1.0,1.0,1.0
2218,2020-11-15,2020-07-23,SO48176,336,15379,4.0,1.0,1.0
2219,2020-12-24,2020-09-30,SO48662,369,22938,9.0,1.0,1.0
2220,2020-08-08,,SO47135,342,27027,6.0,1.0,1.0
2221,2020-07-16,2020-05-12,SO46806,370,21195,9.0,1.0,1.0
2222,2020-06-02,2020-04-26,SO46404,312,15692,10.0,1.0,1.0
2223,2020-06-02,2020-04-16,SO46405,310,20994,9.0,1.0,1.0
2224,2020-01-14,2019-11-27,SO45151,314,29202,1.0,1.0,1.0
2225,2020-11-20,2020-10-14,SO48206,352,26538,4.0,1.0,1.0
2226,2020-06-19,,SO46520,312,24491,6.0,1.0,1.0
2227,2020-10-06,2020-09-09,SO47766,358,26329,4.0,,1.0
2228,2020-05-19,2020-04-17,SO46251,350,11998,9.0,1.0,1.0
2229,2020-05-30,2020-05-13,SO46318,312,20444,9.0,1.0,1.0
2230,2020-10-09,,SO47785,356,28708,7.0,,1.0
2231,2020-02-03,2020-01-09,SO45358,312,23172,,,1.0
2232,2020-01-17,2019-10-30,SO45173,314,29157,4.0,1.0,1.0
2233,2020-04-07,2020-01-03,SO45857,351,11919,9.0,1.0,1.0
2234,2020-04-17,2020-03-15,SO45919,312,11780,1.0,1.0,1.0
2235,2020-07-10,,SO46752,342,19931,8.0,,
2236,2020-03-24,2020-03-01,SO45736,310,19960,9.0,1.0,1.0
2237,2020-02-08,2019-10-15,SO45396,312,19594,9.0,,1.0
2238,2020-01-13,2019-11-28,SO45147,312,29166,4.0,1.0,1.0
2239,2020-05-04,,SO46136,312,20426,9.0,1.0,1.0
2240,2020-01-25,2019-10-08,SO45226,342,14662,4.0,1.0,1.0
2241,2020-03-28,2020-02-10,SO45758,312,15106,10.0,1.0,1.0
2242,2020-06-21,,SO46535,310,20815,9.0,1.0,1.0
2243,2020-10-19,2020-07-09,SO47864,373,21966,9.0,1.0,1.0
2244,2020-06-04,2020-02-23,SO46414,338,15006,4.0,1.0,1.0
2245,2020-02-06,2020-01-12,SO45384,338,26789,6.0,1.0,1.0
2246,2020-03-30,2019-12-16,SO45773,311,19949,9.0,1.0,1.0
2247,2020-03-28,2020-03-08,SO45762,312,12621,7.0,1.0,1.0
2248,2020-08-05,,SO47104,379,13279,4.0,1.0,
2249,2020-10-25,,SO47915,360,26351,4.0,1.0,1.0
2250,2020-05-17,,,311,12058,4.0,1.0,1.0
2251,2020-06-01,2020-02-10,SO46393,314,15695,10.0,1.0,1.0
2252,2020-06-23,2020-03-24,SO46550,350,26097,4.0,1.0,1.0
2253,2020-08-31,2020-08-13,SO47346,360,12585,9.0,1.0,1.0
2254,2020-07-25,2020-05-13,SO46878,369,25061,6.0,1.0,1.0
2255,2020-04-03,2020-01-01,SO45826,310,23858,6.0,1.0,1.0
2256,2020-02-20,,SO45465,342,25819,9.0,1.0,
2257,2020-03-02,2019-11-28,SO45592,345,11897,9.0,1.0,1.0
2258,2020-08-21,2020-06-10,SO47244,385,19193,10.0,1.0,1.0
2259,2020-04-26,2019-12-29,SO45982,310,19977,9.0,1.0,1.0
2260,2020-08-26,2020-06-27,SO47303,322,26029,9.0,1.0,1.0
2261,2020-05-13,2020-04-19,SO46195,314,12027,1.0,1.0,1.0
2262,2020-05-22,,SO46267,314,20448,9.0,1.0,1.0
2263,2020-06-19,2020-04-07,SO46515,340,19904,8.0,1.0,1.0
2264,2020-02-05,,SO45376,344,11761,9.0,1.0,1.0
2265,2020-03-04,2019-11-12,SO45602,312,12607,7.0,1.0,1.0
2266,2020-04-01,2020-03-10,SO45819,312,20160,9.0,1.0,1.0
2267,2020-02-27,,SO45508,310,12510,7.0,1.0,
2268,2020-12-16,2020-11-19,SO48574,320,15422,1.0,1.0,1.0
2269,2020-09-27,2020-07-12,SO47637,371,13447,4.0,1.0,1.0
2270,2020-09-18,2020-06-30,SO47573,369,13435,4.0,1.0,1.0
2271,2020-07-13,2020-06-03,SO46784,375,13178,1.0,1.0,1.0
2272,2020-10-07,2020-09-19,SO47774,332,15346,4.0,1.0,1.0
2273,2020-10-02,2020-07-12,SO47743,362,12988,9.0,1.0,1.0
2274,2020-08-24,2020-07-02,SO47278,379,21404,9.0,,1.0
2275,2020-12-09,,SO48490,381,24913,9.0,,1.0
2276,2020-10-13,2020-06-30,SO47817,371,22200,9.0,1.0,1.0
2277,2020-09-08,2020-07-13,SO47497,370,14170,,1.0,1.0
2278,2020-06-30,,SO46603,345,12240,9.0,1.0,1.0
2279,2020-02-24,,SO45488,311,19577,9.0,1.0,1.0
2280,2020-10-11,2020-08-07,SO47794,354,20375,6.0,1.0,1.0
2281,2020-05-03,,SO46129,313,20420,9.0,1.0,1.0
2282,2020-01-29,2019-11-24,SO45245,310,18928,9.0,1.0,1.0
2283,2020-03-21,2020-03-05,SO45714,312,11534,4.0,,1.0
2284,2020-08-21,2020-05-15,SO47252,352,12676,9.0,1.0,1.0
2285,2020-07-08,2020-04-25,SO46742,358,20206,,1.0,1.0
2286,2020-08-07,2020-05-25,SO47128,368,21556,9.0,,1.0
2287,2020-11-14,2020-10-28,SO48173,375,13704,1.0,1.0,1.0
2288,2020-12-04,2020-11-07,SO48437,324,15466,4.0,,1.0
2289,2020-12-18,2020-10-16,SO48593,362,12394,10.0,1.0,1.0
2290,2020-03-14,,SO45667,314,19957,9.0,1.0,1.0
2291,2020-08-19,,SO47231,362,11564,8.0,1.0,1.0
2292,2020-03-09,2020-01-19,SO45637,314,11525,1.0,1.0,1.0
2293,2020-03-11,,SO45646,312,11289,,1.0,1.0
2294,2020-12-30,,SO48722,369,22937,9.0,1.0,1.0
2295,2020-09-25,,SO47624,371,21949,9.0,1.0,1.0
2296,2020-08-13,2020-06-18,SO47167,375,13419,1.0,1.0,1.0
2297,2020-10-24,2020-08-18,SO47906,338,27082,6.0,1.0,1.0
2298,2020-02-15,,SO45442,314,29335,1.0,,1.0
2299,2020-10-13,,SO47822,354,13051,9.0,1.0,1.0
2300,2020-03-04,2019-11-12,SO45602,312,12607,7.0,1.0,1.0
2301,2020-01-09,2019-11-22,SO45124,313,18725,9.0,,
2302,2020-06-23,2020-05-12,SO46542,347,11431,8.0,1.0,1.0
2303,2020-03-25,2020-01-27,SO45742,312,19620,9.0,1.0,1.0
2304,2020-01-20,,SO45194,313,29221,4.0,,1.0
2305,2020-11-02,2020-09-02,SO48101,369,22575,9.0,,1.0
2306,2020-11-12,2020-09-17,SO48161,371,16938,10.0,1.0,1.0
2307,2020-12-23,2020-09-18,SO48652,368,22951,9.0,,1.0
2308,2020-02-04,2019-12-13,SO45365,313,15078,10.0,1.0,1.0
2309,2020-05-07,2020-03-08,SO46155,310,12076,4.0,1.0,1.0
2310,2020-09-14,,SO47552,368,21950,9.0,,1.0
2311,2020-10-16,2020-09-08,SO47843,332,15339,4.0,,1.0
2312,2020-08-26,2020-06-23,SO47297,377,13385,1.0,1.0,1.0
2313,2020-12-22,2020-12-03,SO48640,356,26681,4.0,1.0,1.0
2314,2020-10-26,2020-08-23,SO47921,379,14796,7.0,1.0,1.0
2315,2020-04-23,2020-03-22,SO45963,310,20238,9.0,,1.0
2316,2020-10-23,2020-09-03,SO47898,322,19276,7.0,1.0,1.0
2317,2020-09-10,2020-07-16,SO47513,368,15675,8.0,,1.0
2318,2020-01-30,,SO45253,314,29237,4.0,1.0,1.0
2319,2020-06-01,,SO46390,313,12440,4.0,1.0,1.0
2320,2020-06-07,,SO46432,342,15016,4.0,1.0,1.0
2321,2020-06-08,,SO46441,312,15661,10.0,1.0,1.0
2322,2020-05-14,2020-04-19,SO46209,312,12849,7.0,1.0,1.0
2323,2020-08-06,,SO47108,369,13839,7.0,1.0,1.0
2324,2020-12-17,2020-08-29,SO48578,377,17207,10.0,1.0,1.0
2325,2020-02-23,2020-02-04,SO45480,313,19564,9.0,1.0,1.0
2326,2020-07-30,2020-06-01,SO46910,330,20710,10.0,1.0,1.0
2327,2020-02-08,,SO45394,348,11468,10.0,,1.0
2328,2020-12-19,2020-11-11,SO48609,356,26646,4.0,1.0,1.0
2329,2020-08-02,2020-05-28,SO47077,369,16329,10.0,1.0,1.0
2330,2020-06-13,2020-05-25,SO46477,346,12009,9.0,1.0,1.0
2331,2020-03-28,2020-02-24,SO45761,314,11629,4.0,1.0,1.0
2332,2020-09-14,,SO47549,342,19256,7.0,1.0,1.0
2333,2020-02-13,2019-12-14,SO45429,310,28129,6.0,1.0,1.0
2334,2020-03-22,2019-11-27,SO45717,310,11325,1.0,1.0,1.0
2335,2020-02-05,2019-11-18,SO45371,310,15062,10.0,,1.0
2336,2020-12-03,2020-10-22,SO48420,377,14957,7.0,1.0,1.0
2337,2020-10-01,2020-09-13,SO47738,326,26165,9.0,1.0,1.0
2338,2020-03-06,2019-12-03,SO45616,314,14800,,1.0,1.0
2339,2020-10-20,2020-08-09,SO47876,338,20848,10.0,,1.0
2340,2020-10-19,2020-07-09,SO47860,352,26339,1.0,1.0,1.0
2341,2020-03-24,2020-01-04,SO45735,314,19792,9.0,1.0,1.0
2342,2020-06-02,2020-04-02,SO46401,310,20993,9.0,1.0,1.0
2343,2020-12-18,2020-11-01,SO48595,375,23097,,1.0,1.0
2344,2020-09-17,,SO47569,379,21959,9.0,1.0,1.0
2345,2020-02-05,,SO45374,312,22996,6.0,1.0,1.0
2346,2020-04-24,,SO45967,326,19454,8.0,,1.0
2347,2020-06-19,2020-05-29,SO46509,310,12886,4.0,1.0,1.0
2348,2020-05-03,2020-01-12,SO46127,334,14895,4.0,1.0,1.0
2349,2020-05-24,2020-02-05,SO46285,346,12005,9.0,1.0,1.0
2350,2020-08-10,2020-06-26,SO47148,377,21259,9.0,1.0,1.0
2351,2020-10-29,2020-07-18,SO47938,371,21969,9.0,1.0,1.0
2352,2020-05-01,,SO46118,314,20611,9.0,1.0,1.0
2353,2020-08-13,,SO47170,377,21228,9.0,,1.0
2354,2020-05-10,2020-01-31,SO46178,334,25937,9.0,1.0,1.0
2355,2020-10-08,2020-08-17,SO47781,379,25991,6.0,1.0,1.0
2356,2020-10-10,2020-07-31,SO47788,379,16546,10.0,1.0,1.0
2357,2020-08-15,,SO47191,379,13382,4.0,1.0,1.0
2358,2020-03-23,2020-01-14,SO45723,311,11290,4.0,1.0,1.0
2359,2020-09-26,2020-08-14,SO47634,356,11570,8.0,1.0,1.0
2360,2020-01-22,2020-01-06,SO45206,313,12474,7.0,1.0,1.0
2361,2020-11-16,2020-09-14,SO48179,369,16828,10.0,1.0,1.0
2362,2020-03-25,,,351,11894,9.0,,1.0
2363,2020-10-24,2020-07-09,SO47908,362,20468,6.0,1.0,1.0
2364,2020-01-08,2019-11-25,SO45120,344,11751,9.0,1.0,1.0
2365,2020-10-28,2020-09-15,SO47934,385,14106,4.0,1.0,1.0
2366,2020-08-07,2020-06-27,SO47123,371,25408,6.0,1.0,1.0
2367,2020-01-21,2019-11-17,SO45204,345,11460,9.0,1.0,1.0
2368,2020-07-14,,SO46791,369,13016,1.0,1.0,1.0
2369,2020-08-30,2020-08-14,SO47331,332,20807,10.0,1.0,1.0
2370,2020-08-13,,SO47175,368,13812,7.0,1.0,1.0
2371,2020-06-28,2020-04-02,SO46585,314,15050,8.0,1.0,1.0
2372,2020-05-04,,SO46137,313,20600,9.0,1.0,1.0
2373,2020-12-27,2020-11-30,SO48687,352,12317,10.0,1.0,1.0
2374,2020-04-30,2020-02-16,SO46012,330,19453,8.0,1.0,1.0
2375,2020-08-12,2020-06-24,SO47157,369,25864,6.0,1.0,1.0
2376,2020-06-12,2020-03-10,SO46473,311,14969,8.0,1.0,1.0
2377,2020-06-17,2020-05-04,SO46493,328,15023,1.0,1.0,1.0
2378,2020-09-04,2020-05-25,SO47479,330,20832,10.0,1.0,1.0
2379,2020-11-10,2020-08-03,SO48142,362,12213,8.0,1.0,1.0
2380,2020-08-11,2020-06-19,SO47151,370,25363,6.0,1.0,1.0
2381,2020-10-04,2020-07-22,SO47758,371,16550,10.0,1.0,1.0
2382,2020-12-19,2020-09-14,SO48607,377,22946,9.0,1.0,1.0
2383,2020-05-24,2020-02-13,SO46281,347,26057,4.0,1.0,1.0
2384,2020-08-16,2020-06-07,SO47202,356,26285,,1.0,1.0
2385,2020-12-14,2020-09-23,SO48549,375,14946,7.0,1.0,1.0
2386,2020-07-30,2020-05-11,SO46914,356,26245,4.0,,1.0
2387,2020-05-30,2020-03-27,SO46312,314,12153,4.0,1.0,1.0
2388,2020-08-16,,SO47200,373,13247,,1.0,1.0
2389,2020-05-01,2020-02-13,SO46116,332,14912,4.0,1.0,1.0
2390,2020-12-19,2020-10-16,SO48606,368,22988,9.0,1.0,1.0
2391,2020-09-30,2020-08-29,SO47654,387,24615,9.0,1.0,1.0
2392,2020-12-18,,SO48592,354,12266,8.0,1.0,1.0
2393,2020-04-24,,SO45967,326,19454,8.0,,1.0
2394,2020-11-05,2020-10-13,SO48114,320,26439,9.0,1.0,1.0
2395,2020-02-01,2019-11-19,SO45347,342,14733,4.0,1.0,1.0
2396,2020-12-23,2020-09-11,SO48644,387,14270,4.0,,1.0
2397,2020-01-25,2019-12-11,SO45227,322,14726,1.0,1.0,1.0
2398,2020-07-03,2020-03-31,SO46690,368,13039,4.0,1.0,1.0
2399,2020-02-24,2019-12-06,SO45483,314,14181,8.0,1.0,1.0
2400,2020-12-03,2020-09-06,SO48423,340,19297,7.0,1.0,1.0
2401,2020-07-05,2020-04-16,SO46717,368,25048,6.0,1.0,1.0
2402,2020-06-13,2020-03-11,SO46475,322,20575,10.0,1.0,
2403,2020-07-21,2020-04-19,SO46850,370,13221,4.0,1.0,1.0
2404,2020-06-12,,SO46466,311,12915,1.0,,1.0
2405,2020-07-12,2020-04-10,SO46771,377,13068,4.0,1.0,1.0
2406,2020-10-03,2020-08-22,SO47747,371,16253,8.0,1.0,1.0
2407,2020-03-29,2019-12-09,SO45768,310,11324,4.0,1.0,1.0
2408,2020-11-19,,SO48201,356,26601,4.0,1.0,1.0
2409,2020-04-29,2020-02-05,SO46001,310,23806,6.0,1.0,1.0
2410,2020-07-11,2020-05-31,SO46759,373,16033,10.0,1.0,1.0
2411,2020-05-19,,SO46250,313,14940,8.0,1.0,1.0
2412,2020-06-06,2020-04-05,SO46425,313,24496,6.0,1.0,1.0
2413,2020-02-05,,SO45374,312,22996,6.0,1.0,1.0
2414,2020-01-27,2019-11-24,SO45236,312,18731,9.0,1.0,1.0
2415,2020-03-13,2020-02-07,SO45654,348,28478,7.0,1.0,1.0
2416,2020-02-13,2019-11-07,SO45430,312,28176,6.0,1.0,1.0
2417,2020-08-28,2020-04-30,SO47318,375,13273,4.0,1.0,1.0
2418,2020-08-14,,SO47176,358,11492,8.0,1.0,1.0
2419,2020-12-15,,SO48565,358,26604,,1.0,1.0
2420,2020-03-20,2020-02-09,SO45706,313,11267,4.0,1.0,1.0
2421,2020-02-03,2019-12-15,SO45363,312,19565,9.0,,1.0
2422,2020-06-20,2020-04-18,SO46524,351,26111,4.0,1.0,1.0
2423,2020-03-06,2019-12-02,SO45618,311,12618,7.0,1.0,1.0
2424,2020-12-20,2020-08-28,SO48615,383,19360,10.0,1.0,1.0
2425,2020-05-14,2020-04-19,SO46209,312,12849,7.0,1.0,1.0
2426,2020-02-03,2020-01-09,SO45358,312,23172,,,1.0
2427,2020-03-27,,SO45754,311,11529,1.0,1.0,1.0
2428,2020-08-15,,SO47186,371,13806,7.0,1.0,1.0
2429,2020-04-16,2020-02-17,SO45915,347,11930,9.0,,1.0
2430,2020-05-10,2020-03-14,SO46176,349,11491,10.0,1.0,1.0
2431,2020-03-07,2019-11-12,SO45630,351,11899,9.0,1.0,1.0
2432,2020-08-24,2020-07-02,SO47278,379,21404,9.0,,1.0
2433,2020-08-07,,SO47125,375,13325,4.0,1.0,1.0
2434,2020-09-22,2020-08-14,SO47604,375,21876,9.0,1.0,1.0
2435,2020-10-24,,SO47905,373,29336,6.0,1.0,1.0
2436,2020-10-23,,SO47896,389,17206,7.0,1.0,1.0
2437,2020-08-19,,SO47221,370,13823,7.0,1.0,1.0
2438,2020-10-04,2020-08-16,SO47760,371,13482,4.0,1.0,1.0
2439,2020-08-23,2020-05-10,SO47265,375,13250,4.0,1.0,1.0
2440,2020-02-23,2020-01-20,SO45477,313,14160,8.0,1.0,1.0
2441,2020-04-25,2020-03-22,SO45971,345,11335,8.0,,1.0
2442,2020-05-17,,,311,12058,4.0,1.0,1.0
2443,2020-01-24,2019-12-18,SO45223,312,18930,9.0,1.0,1.0
2444,2020-12-05,2020-09-25,SO48450,362,26645,4.0,1.0,1.0
2445,2020-06-21,,SO46536,311,13556,7.0,1.0,1.0
2446,2020-01-26,2019-11-21,SO45232,310,18736,9.0,1.0,1.0
2447,2020-08-10,2020-04-21,SO47149,360,12669,9.0,1.0,1.0
2448,2020-08-17,,SO47206,332,15256,4.0,1.0,1.0
2449,2020-05-06,,SO46151,351,26082,4.0,,1.0
2450,2020-02-13,2019-12-14,SO45429,310,28129,6.0,1.0,1.0
2451,2020-10-04,2020-08-16,SO47760,371,13482,4.0,1.0,1.0
2452,2020-09-06,,SO47490,371,21895,9.0,1.0,1.0
2453,2020-02-19,,SO45458,311,19599,9.0,1.0,1.0
2454,2020-10-10,2020-08-24,SO47790,371,22173,9.0,1.0,1.0
2455,2020-12-12,2020-08-18,SO48522,370,15064,7.0,1.0,1.0
2456,2020-09-18,,SO47577,370,21891,9.0,1.0,
2457,2020-04-22,2019-12-26,SO45956,312,19979,9.0,1.0,1.0
2458,2020-06-15,2020-04-30,SO46484,312,12437,1.0,1.0,1.0
2459,2020-10-10,2020-07-10,SO47791,358,13036,9.0,1.0,1.0
2460,2020-12-28,2020-09-08,SO48694,362,12315,10.0,1.0,1.0
2461,2020-01-11,2019-12-13,SO45134,314,22895,6.0,1.0,1.0
2462,2020-10-24,2020-07-17,SO47907,369,21999,9.0,1.0,1.0
2463,2020-12-08,2020-10-30,SO48485,334,26587,9.0,1.0,1.0
2464,2020-04-15,2020-03-11,SO45897,313,11933,1.0,1.0,1.0
2465,2020-12-16,2020-10-11,SO48570,389,26504,6.0,,1.0
2466,2020-02-22,,SO45474,310,19595,9.0,,1.0
2467,2020-12-13,2020-09-28,SO48538,379,22905,9.0,1.0,1.0
2468,2020-04-08,,SO45861,311,12650,7.0,1.0,1.0
2469,2020-02-10,2019-11-22,SO45409,312,19612,9.0,1.0,1.0
2470,2020-06-04,2020-03-31,SO46415,310,20819,9.0,1.0,1.0
2471,2020-06-07,,SO46432,342,15016,4.0,1.0,1.0
2472,2020-06-26,2020-03-10,SO46575,351,12338,9.0,1.0,1.0
2473,2020-12-29,,SO48705,373,14995,7.0,1.0,1.0
2474,2020-03-24,2020-03-01,SO45736,310,19960,9.0,1.0,1.0
2475,2020-02-27,2020-01-23,SO45509,310,14148,8.0,1.0,1.0
2476,2020-08-06,2020-07-07,SO47107,352,11616,10.0,1.0,1.0
2477,2020-04-29,2020-04-05,SO46004,311,11664,4.0,1.0,1.0
2478,2020-05-24,2020-01-31,SO46277,322,19482,8.0,1.0,1.0
2479,2020-08-05,2020-06-29,SO47101,371,16260,10.0,1.0,1.0
2480,2020-04-15,,SO45909,349,11947,9.0,,1.0
2481,2020-06-18,2020-02-18,SO46500,314,12208,1.0,1.0,1.0
2482,2020-07-10,,SO46756,383,13993,4.0,1.0,1.0
2483,2020-04-23,2020-01-07,SO45965,320,25921,9.0,,1.0
2484,2020-11-09,2020-08-08,SO48138,373,14818,7.0,1.0,1.0
2485,2020-01-20,,SO45194,313,29221,4.0,,1.0
2486,2020-06-02,2020-03-05,SO46396,311,12442,4.0,1.0,1.0
2487,2020-04-29,2020-01-29,SO46005,312,12749,7.0,1.0,1.0
2488,2020-02-05,2020-01-08,SO45375,313,19596,9.0,1.0,1.0
2489,2020-06-10,2020-03-10,SO46455,314,15669,10.0,1.0,1.0
2490,2020-04-20,2020-03-31,SO45939,334,14757,4.0,1.0,1.0
2491,2020-12-20,2020-10-22,SO48614,375,14976,7.0,1.0,1.0
2492,2020-07-06,2020-05-22,SO46729,320,26019,9.0,1.0,1.0
2493,2020-11-18,,SO48195,371,22399,9.0,,1.0
2494,2020-10-07,2020-08-16,SO47771,377,22181,9.0,1.0,1.0
2495,2020-04-16,,SO45916,346,11964,9.0,1.0,1.0
2496,2020-08-31,2020-07-20,SO47345,356,12583,9.0,1.0,1.0
2497,2020-01-22,2020-01-06,SO45206,313,12474,7.0,1.0,1.0
2498,2020-03-12,2019-11-13,SO45652,334,25826,9.0,1.0,1.0
2499,2020-06-04,2020-02-04,SO46411,314,24661,6.0,1.0,1.0
2500,2020-03-18,2020-02-10,SO45697,314,11516,,1.0,1.0
2501,2020-12-31,2020-11-29,SO48728,354,13111,9.0,,1.0
2502,2020-08-04,2020-07-18,SO47095,370,25095,6.0,1.0,1.0
2503,2020-11-23,2020-08-15,,326,26444,9.0,1.0,1.0
2504,2020-09-08,,SO47500,369,21951,9.0,1.0,1.0
2505,2020-12-19,2020-12-02,SO48608,358,26644,1.0,1.0,1.0
2506,2020-03-29,,SO45769,314,11327,4.0,1.0,1.0
2507,2020-03-24,2020-03-01,SO45736,310,19960,9.0,1.0,1.0
2508,2020-03-24,2020-01-21,SO45737,311,19965,9.0,1.0,1.0
2509,2020-10-25,2020-10-01,SO47916,383,24903,9.0,1.0,1.0
2510,2020-11-06,2020-10-03,SO48124,326,26436,9.0,1.0,1.0
2511,2020-12-14,,SO48554,362,26622,1.0,1.0,1.0
2512,2020-02-10,,SO45402,344,11413,10.0,,1.0
2513,2020-03-20,2020-02-16,SO45709,313,19793,9.0,1.0,1.0
2514,2020-06-27,2020-04-18,SO46579,311,12186,4.0,,1.0
2515,2020-04-03,2019-12-09,SO45824,312,11696,1.0,1.0,1.0
2516,2020-03-23,,SO45725,312,14789,8.0,1.0,1.0
2517,2020-08-09,,SO47140,356,26290,4.0,1.0,1.0
2518,2020-04-21,2020-03-22,SO45952,347,11969,9.0,1.0,1.0
2519,2020-12-23,,SO48653,360,20680,6.0,,1.0
2520,2020-05-13,2020-02-21,SO46197,347,26061,4.0,1.0,1.0
2521,2020-05-25,2020-02-03,SO46291,313,20258,9.0,1.0,1.0
2522,2020-06-07,,SO46436,347,12337,9.0,1.0,1.0
2523,2020-01-07,2019-09-17,SO45112,324,20558,10.0,1.0,1.0
2524,2020-05-13,,SO46192,314,12830,7.0,,1.0
2525,2020-01-07,2019-12-05,SO45110,311,18710,9.0,1.0,1.0
2526,2020-05-23,2020-02-21,SO46270,312,24309,6.0,1.0,1.0
2527,2020-11-12,2020-08-01,SO48159,389,19322,10.0,1.0,1.0
2528,2020-08-22,2020-05-17,SO47258,377,13298,4.0,1.0,1.0
2529,2020-07-17,2020-05-24,SO46819,368,21001,,1.0,1.0
2530,2020-10-19,2020-07-08,SO47869,326,26190,9.0,1.0,1.0
2531,2020-12-18,,SO48591,358,28739,7.0,,1.0
2532,2020-01-24,2019-11-01,SO45217,314,29144,1.0,1.0,1.0
2533,2020-10-31,2020-10-12,SO47958,328,15349,4.0,1.0,1.0
2534,2020-10-01,2020-07-31,SO47731,362,12283,10.0,1.0,1.0
2535,2020-01-14,2019-09-18,SO45150,346,25980,1.0,1.0,1.0
2536,2020-10-30,2020-07-06,SO47944,362,28690,7.0,1.0,1.0
2537,2020-05-08,2020-04-02,SO46163,312,12042,1.0,1.0,1.0
2538,2020-05-04,2020-04-07,SO46138,311,13405,7.0,1.0,1.0
2539,2020-08-25,2020-07-16,SO47286,328,19944,8.0,1.0,1.0
2540,2020-09-10,2020-07-27,SO47514,377,15684,8.0,1.0,1.0
2541,2020-12-05,,SO48446,338,27265,6.0,1.0,1.0
2542,2020-08-05,,SO47100,360,11612,10.0,1.0,1.0
2543,2020-05-15,2020-02-17,SO46213,314,12050,4.0,1.0,1.0
2544,2020-11-18,,SO48193,352,26499,,1.0,1.0
2545,2020-08-14,2020-07-30,SO47179,377,28848,6.0,1.0,1.0
2546,2020-10-30,,SO47948,369,13450,1.0,1.0,1.0
2547,2020-07-31,,SO46921,371,15454,8.0,1.0,1.0
2548,2020-10-29,2020-07-15,SO47942,336,26167,9.0,1.0,1.0
2549,2020-03-15,2020-02-08,SO45669,314,11528,4.0,1.0,1.0
2550,2020-05-14,,SO46210,313,12866,7.0,1.0,
2551,2020-09-26,2020-08-14,SO47634,356,11570,8.0,1.0,1.0
2552,2020-10-12,2020-07-10,SO47805,379,22198,9.0,1.0,1.0
2553,2020-10-01,2020-06-03,SO47737,356,13018,9.0,1.0,1.0
2554,2020-07-10,2020-04-07,SO46755,342,26023,9.0,1.0,1.0
2555,2020-10-12,2020-08-05,SO47801,328,20555,8.0,1.0,
2556,2020-07-17,,SO46818,369,21211,9.0,1.0,1.0
2557,2020-02-12,,SO45423,348,19997,6.0,1.0,1.0
2558,2020-12-13,,SO48541,368,22943,9.0,1.0,1.0
